2026-06-17 18:13:50,069 - INFO - Email scheduler running in background
2026-06-17 18:13:50,070 - INFO - Scheduler thread started
2026-06-17 18:13:51,813 - INFO - Main application opened for SK
2026-06-17 18:13:52,045 - INFO - Connected to database: SK
2026-06-17 18:13:52,279 - INFO - Connected to database: SK
2026-06-17 18:13:52,667 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 18:13:52,694 - ERROR - Query execution failed: Execution failed on sql '
            SELECT CAST(OrderDate AS DATE) as Date, COUNT(*) as Count
            FROM OutletMenuOrders
            WHERE OrderDate >= DATEADD(day, -7, GETDATE())
            GROUP BY CAST(OrderDate AS DATE)
            ORDER BY Date
            ': (0, b'Unknown error')
2026-06-17 18:13:52,696 - ERROR - Query execution failed: Execution failed on sql '
            SELECT DATENAME(month, OrderDate) as Month, COUNT(*) as Count
            FROM OutletMenuOrders
            WHERE OrderDate >= DATEADD(month, -6, GETDATE())
            GROUP BY DATENAME(month, OrderDate), MONTH(OrderDate)
            ORDER BY MONTH(OrderDate)
            ': (0, b'Unknown error')
2026-06-17 18:13:52,699 - ERROR - Query execution failed: Execution failed on sql '
            SELECT OrderStatus, COUNT(*) as Count
            FROM OutletMenuOrders
            WHERE OrderStatus IS NOT NULL AND OrderStatus <> ''
            GROUP BY OrderStatus
            ': (0, b'Unknown error')
2026-06-17 18:13:52,736 - ERROR - Query execution failed: Execution failed on sql '
DECLARE @TargetDate DATE = '2026-06-18';

WITH FCData AS (
    SELECT
        PParent.ProductionUnitId,
        PParent.TargetFCPercent AS TargetValue,
        ROUND(SUM(ISNULL(O.OrderValue,0)),2) AS OrderValue,
        ROUND(SUM(ISNULL(O.SaleValue,0)),2) AS SaleValue,
        ROUND(SUM(ISNULL(O.OrderValue,0)) * 100.0 / NULLIF(SUM(ISNULL(O.SaleValue,0)),0),2) AS ESTPercent
    FROM (
        SELECT
            Om.OrderId,
            Om.OutletId,
            (Om.NoOfPax * Om.SaleRate) AS SaleValue,
            (SELECT SUM(Od.OrderQty * Od.IdealCost)
             FROM OutletMenuOrderDetails Od
             WHERE Od.OrderId = Om.OrderId) AS OrderValue
        FROM OutletMenuOrders Om
        WHERE Om.RefOrderNo > 0 AND Om.OrderStatus <> 'Cancelled'
          AND CAST(Om.OrderDate AS DATE) = @TargetDate
    ) O
    JOIN ProductionUnits Pu ON Pu.ProductionUnitId = O.OutletId
    JOIN ProductionUnits PParent ON PParent.ProductionUnitId = Pu.ParentProductionUnitId
    GROUP BY PParent.ProductionUnitId, PParent.TargetFCPercent
)
SELECT
    PU.ProductionUnitName AS PUName,
    ROUND(ISNULL(F.OrderValue,0),2) AS OrderValue,
    ROUND(ISNULL(F.SaleValue,0),2) AS SaleValue,
    CAST(ROUND(ISNULL(F.ESTPercent,0),2) AS VARCHAR(20)) + '%' AS ActualESTPercent,
    CAST(ROUND(ISNULL(F.TargetValue, PU.TargetFCPercent), 0) AS VARCHAR(20)) + '%' AS TargetFCPercent,
    CAST(ROUND(ISNULL(F.ESTPercent,0) - ISNULL(F.TargetValue, PU.TargetFCPercent), 2) AS VARCHAR(20)) + '%' AS Difference,
    CASE
        WHEN ISNULL(F.OrderValue,0) = 0 AND ISNULL(F.SaleValue,0) = 0 THEN 'Not Available'
        WHEN ISNULL(F.ESTPercent,0) BETWEEN (ISNULL(F.TargetValue, PU.TargetFCPercent) - 10)
             AND (ISNULL(F.TargetValue, PU.TargetFCPercent) + 5) THEN 'Achieved'
        ELSE 'Not Achieved'
    END AS Status
FROM ProductionUnits PU
LEFT JOIN FCData F ON F.ProductionUnitId = PU.ProductionUnitId
WHERE PU.IsActive = 1 AND PU.IsOutlet = 0
ORDER BY PU.ProductionUnitName': (0, b'Unknown error')
2026-06-17 18:13:53,023 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 18:13:54,079 - INFO - Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-06-17 18:13:54,080 - INFO - Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-06-17 18:13:54,246 - INFO - Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-06-17 18:13:54,247 - INFO - Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-06-17 18:15:13,081 - ERROR - Query execution failed: Execution failed on sql '
            SELECT 
                (SELECT COUNT(*) FROM OutletMenuOrders) as TotalRecords,
                (SELECT COUNT(*) FROM OutletMenuOrders WHERE CAST(OrderDate AS DATE) = CAST(GETDATE() AS DATE)) as TodayRecords,
                (SELECT COUNT(*) FROM OutletMenuOrders WHERE OrderStatus = 'Pending') as PendingItems,
                (SELECT COUNT(*) FROM OutletMenuOrders WHERE OrderStatus = 'Completed') as CompletedItems
            ': (0, b'Unknown error')
2026-06-17 18:15:13,084 - ERROR - Query execution failed: Execution failed on sql '
            SELECT CAST(OrderDate AS DATE) as Date, COUNT(*) as Count
            FROM OutletMenuOrders
            WHERE OrderDate >= DATEADD(day, -7, GETDATE())
            GROUP BY CAST(OrderDate AS DATE)
            ORDER BY Date
            ': (0, b'Unknown error')
2026-06-17 18:15:13,086 - ERROR - Query execution failed: Execution failed on sql '
            SELECT DATENAME(month, OrderDate) as Month, COUNT(*) as Count
            FROM OutletMenuOrders
            WHERE OrderDate >= DATEADD(month, -6, GETDATE())
            GROUP BY DATENAME(month, OrderDate), MONTH(OrderDate)
            ORDER BY MONTH(OrderDate)
            ': (0, b'Unknown error')
2026-06-17 18:15:13,088 - ERROR - Query execution failed: Execution failed on sql '
            SELECT OrderStatus, COUNT(*) as Count
            FROM OutletMenuOrders
            WHERE OrderStatus IS NOT NULL AND OrderStatus <> ''
            GROUP BY OrderStatus
            ': (0, b'Unknown error')
2026-06-17 18:15:13,117 - ERROR - Query execution failed: Execution failed on sql '
DECLARE @TargetDate DATE = '2026-06-17';

WITH TodayGRN AS (
    SELECT Gh.GrnStoreId, COUNT(*) AS TodayGRNCount
    FROM GrnHeaders Gh
    WHERE CAST(Gh.GRNDate AS DATE) = @TargetDate
    GROUP BY Gh.GrnStoreId
),
TodayPSE AS (
    SELECT Ph.PSEStoreId, COUNT(CASE WHEN Pd.PSEItemType = 'RM' THEN 1 END) AS PSERMCount
    FROM PhysicalStockEntryHeaders Ph
    JOIN PhysicalStockEntryDetails Pd ON Pd.PSEHeaderId = Ph.PSEHeaderId
    WHERE Ph.PSEEntryType <> 'ADHOC'
      AND CAST(Ph.PSEDate AS DATE) = @TargetDate
    GROUP BY Ph.PSEStoreId
)
SELECT
    PU.ProductionUnitName AS PUName,
    ISNULL(TG.TodayGRNCount, 0) AS TodayGRNCount,
    4.0 AS Target,
    ISNULL(TG.TodayGRNCount, 0) - 4.0 AS GRNCountDifference,
    ISNULL(TP.PSERMCount, 0) AS PSERMCount
FROM ProductionUnits PU
LEFT JOIN TodayGRN TG ON TG.GrnStoreId = PU.ProductionUnitId
LEFT JOIN TodayPSE TP ON TP.PSEStoreId = PU.ProductionUnitId
WHERE PU.IsOutlet = 0 AND PU.IsActive = 1
ORDER BY PU.ProductionUnitName': (0, b'Unknown error')
2026-06-17 18:15:13,352 - INFO - Overall Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 18:15:13,581 - INFO - Sessionwise Estimate using next day date: 18062026 (selected was 17062026)
2026-06-17 18:15:14,392 - INFO - Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-06-17 18:15:14,395 - INFO - Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-06-17 18:15:14,529 - INFO - Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-06-17 18:15:14,529 - INFO - Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2026-06-17 18:15:14,689 - ERROR - Query execution failed: Execution failed on sql '
            SELECT 
                (SELECT COUNT(*) FROM OutletMenuOrders) as TotalRecords,
                (SELECT COUNT(*) FROM OutletMenuOrders WHERE CAST(OrderDate AS DATE) = CAST(GETDATE() AS DATE)) as TodayRecords,
                (SELECT COUNT(*) FROM OutletMenuOrders WHERE OrderStatus = 'Pending') as PendingItems,
                (SELECT COUNT(*) FROM OutletMenuOrders WHERE OrderStatus = 'Completed') as CompletedItems
            ': (0, b'Unknown error')
2026-06-17 18:15:14,691 - ERROR - Query execution failed: Execution failed on sql '
            SELECT CAST(OrderDate AS DATE) as Date, COUNT(*) as Count
            FROM OutletMenuOrders
            WHERE OrderDate >= DATEADD(day, -7, GETDATE())
            GROUP BY CAST(OrderDate AS DATE)
            ORDER BY Date
            ': (0, b'Unknown error')
2026-06-17 18:15:14,693 - ERROR - Query execution failed: Execution failed on sql '
            SELECT DATENAME(month, OrderDate) as Month, COUNT(*) as Count
            FROM OutletMenuOrders
            WHERE OrderDate >= DATEADD(month, -6, GETDATE())
            GROUP BY DATENAME(month, OrderDate), MONTH(OrderDate)
            ORDER BY MONTH(OrderDate)
            ': (0, b'Unknown error')
2026-06-17 18:15:14,694 - ERROR - Query execution failed: Execution failed on sql '
            SELECT OrderStatus, COUNT(*) as Count
            FROM OutletMenuOrders
            WHERE OrderStatus IS NOT NULL AND OrderStatus <> ''
            GROUP BY OrderStatus
            ': (0, b'Unknown error')
2026-06-17 18:15:14,762 - ERROR - Query execution failed: Execution failed on sql '
DECLARE @TargetDate DATE = '2026-06-17';

WITH TodayGRN AS (
    SELECT Gh.GrnStoreId, COUNT(*) AS TodayGRNCount
    FROM GrnHeaders Gh
    WHERE CAST(Gh.GRNDate AS DATE) = @TargetDate
    GROUP BY Gh.GrnStoreId
),
TodayPSE AS (
    SELECT Ph.PSEStoreId, COUNT(CASE WHEN Pd.PSEItemType = 'RM' THEN 1 END) AS PSERMCount
    FROM PhysicalStockEntryHeaders Ph
    JOIN PhysicalStockEntryDetails Pd ON Pd.PSEHeaderId = Ph.PSEHeaderId
